 2B  643.942254 5.830E-30 1.303E+00.07020.093  881.88120.72-.000656       0 2 2 01       0 1 1 01                    Q 25e     376663243110 9 711  1530.0 1530.0
 2B  643.966616 1.960E-30 1.309E+00.06680.080 1276.60120.75-.000758       0 2 2 01       0 1 1 01                    Q 41f     376563243110 9 711  3486.0 3486.0
 2B  643.990564 7.730E-30 1.303E+00.06990.092  900.98730.73-.000663       0 2 2 01       0 1 1 01                    Q 26e     376663243110 9 711  2226.0 2226.0
 2B  643.990705 8.310E-29 1.319E+00.06830.087  387.64430.74-.000703       0 1 1 01       0 0 0 01                    Q 32e     476663243110 9 711  1950.0 1950.0
 2B  643.997175 1.240E-30 1.316E+00.06660.079 1307.49020.75-.000764       0 2 2 01       0 1 1 01                    Q 42f     376563243110 9 711  2550.0 2550.0
 2B  644.028439 1.520E-30 1.313E+00.06650.078 1339.11300.75-.000770       0 2 2 01       0 1 1 01                    Q 43f     376563243110 9 711  3654.0 3654.0
 2B  644.040719 5.200E-30 1.302E+00.06960.091  920.82740.73-.000670       0 2 2 01       0 1 1 01                    Q 27e     376663243110 9 711  1650.0 1650.0
 2B  644.052349 1.070E-28 1.324E+00.06810.086  411.86330.74-.000710       0 1 1 01       0 0 0 01                    Q 33e     476663243110 9 711  2814.0 2814.0
 2B  644.092716 6.830E-30 1.303E+00.06930.090  941.40170.73-.000677       0 2 2 01       0 1 1 01                    Q 28e     376663243110 9 711  2394.0 2394.0
 2B  644.093071 1.160E-30 1.317E+00.06630.077 1404.55910.74-.000781       0 2 2 01       0 1 1 01                    Q 45f     376563243110 9 711  3822.0 3822.0
 2B  644.115839 6.950E-29 1.320E+00.06790.085  436.81520.74-.000716       0 1 1 01       0 0 0 01                    Q 34e     476663243110 9 711  2070.0 2070.0
 2B  644.146554 4.550E-30 1.302E+00.06900.089  962.71000.73-.000683       0 2 2 01       0 1 1 01                    Q 29e     376663243110 9 711  1770.0 1770.0
 2B  644.181174 8.830E-29 1.319E+00.06770.084  462.49980.74-.000722       0 1 1 01       0 0 0 01                    Q 35e     376663243110 9 711  2982.0 2982.0
 2B  644.202232 5.920E-30 1.303E+00.06880.088  984.75220.74-.000690       0 2 2 01       0 1 1 01                    Q 30e     376663243110 9 711  2562.0 2562.0
 2B  644.248351 5.710E-29 1.321E+00.06750.084  488.91710.74-.000728       0 1 1 01       0 0 0 01                    Q 36e     376663243110 9 711  2190.0 2190.0
 2B  644.259748 3.910E-30 1.304E+00.06850.088 1007.52820.74-.000697       0 2 2 01       0 1 1 01                    Q 31e     376663243110 9 711  1890.0 1890.0
 2B  644.317368 7.190E-29 1.320E+00.06730.083  516.06690.74-.000734       0 1 1 01       0 0 0 01                    Q 37e     376663243110 9 711  3150.0 3150.0
 2B  644.319100 5.040E-30 1.304E+00.06830.087 1031.03800.74-.000703       0 2 2 01       0 1 1 01                    Q 32e     376663243110 9 711  2730.0 2730.0
 2B  644.380287 3.300E-30 1.305E+00.06810.086 1055.28140.74-.000710       0 2 2 01       0 1 1 01                    Q 33e     376663243110 9 711  2010.0 2010.0
 2B  644.388223 4.610E-29 1.322E+00.06720.082  543.94910.75-.000741       0 1 1 01       0 0 0 01                    Q 38e     376663243110 9 711  2310.0 2310.0
 2B  644.443305 4.210E-30 1.304E+00.06790.085 1080.25840.74-.000716       0 2 2 01       0 1 1 01                    Q 34e     376663243110 9 711  2898.0 2898.0
 2B  644.460914 5.750E-29 1.319E+00.06700.081  572.56370.75-.000747       0 1 1 01       0 0 0 01                    Q 39e     376663243110 9 711  3318.0 3318.0
 2B  644.472639 3.550E-29 7.987E-01.09500.123    0.73440.690.000431       0 1 1 01       0 0 0 01                    R  1e     376663243110 9 711   210.0  126.0
 2B  644.508154 2.730E-30 1.304E+00.06770.084 1105.96880.74-.000722       0 2 2 01       0 1 1 01                    Q 35e     376663243110 9 711  2130.0 2130.0
 2B  644.535438 3.650E-29 1.319E+00.06690.080  601.91050.75-.000753       0 1 1 01       0 0 0 01                    Q 40e     376663243110 9 711  2430.0 2430.0
 2B  644.574832 3.460E-30 1.306E+00.06750.084 1132.41260.74-.000728       0 2 2 01       0 1 1 01                    Q 36e     376663243110 9 711  3066.0 3066.0
 2B  644.611795 4.530E-29 1.321E+00.06680.080  631.98940.75-.000758       0 1 1 01       0 0 0 01                    Q 41e     376563243110 9 711  3486.0 3486.0
 2B  644.643336 2.220E-30 1.304E+00.06730.083 1159.58970.74-.000734       0 2 2 01       0 1 1 01                    Q 37e     376663243110 9 711  2250.0 2250.0
 2B  644.689980 2.850E-29 1.320E+00.06660.079  662.80020.75-.000764       0 1 1 01       0 0 0 01                    Q 42e     376563243110 9 711  2550.0 2550.0
 2B  644.713664 2.790E-30 1.306E+00.06720.082 1187.50000.75-.000741       0 2 2 01       0 1 1 01                    Q 38e     376663243110 9 711  3234.0 3234.0
 2B  644.769992 3.510E-29 1.323E+00.06650.078  694.34300.75-.000770       0 1 1 01       0 0 0 01                    Q 43e     376563243110 9 711  3654.0 3654.0
 2B  644.785814 1.780E-30 1.307E+00.06700.081 1216.14320.75-.000747       0 2 2 01       0 1 1 01                    Q 39e     376663243110 9 711  2370.0 2370.0
 2B  644.812083 3.090E-30 1.585E+00.09500.123  643.73790.690.000431       0 2 2 01       0 1 1 01                    R  1f     376663243110 9 711   210.0  126.0
 2B  644.813216 2.200E-30 1.579E+00.09500.123  643.73670.690.000431       0 2 2 01       0 1 1 01                    R  1e     376663243110 9 711   150.0   90.0
 2B  644.851828 2.190E-29 1.322E+00.06640.077  726.61750.74-.000776       0 1 1 01       0 0 0 01                    Q 44e     376563243110 9 711  2670.0 2670.0
 2B  644.859784 2.220E-30 1.310E+00.06690.080 1245.51940.75-.000753       0 2 2 01       0 1 1 01                    Q 40e     376663243110 9 711  3402.0 3402.0
 2B  644.935485 2.670E-29 1.322E+00.06630.077  759.62360.74-.000781       0 1 1 01       0 0 0 01                    Q 45e     376563243110 9 711  3822.0 3822.0
 2B  644.935572 1.400E-30 1.307E+00.06680.080 1275.62850.75-.000758       0 2 2 01       0 1 1 01                    Q 41e     376563243110 9 711  2490.0 2490.0
 2B  645.013175 1.730E-30 1.309E+00.06660.079 1306.47020.75-.000764       0 2 2 01       0 1 1 01                    Q 42e     376563243110 9 711  3570.0 3570.0
 2B  645.020962 1.650E-29 1.319E+00.06620.076  793.36120.74-.000787       0 1 1 01       0 0 0 01                    Q 46e     376563243110 9 711  2790.0 2790.0
 2B  645.092591 1.080E-30 1.303E+00.06650.078 1338.04460.75-.000770       0 2 2 01       0 1 1 01                    Q 43e     376563243110 9 711  2610.0 2610.0
 2B  645.108255 2.000E-29 1.322E+00.06620.075  827.83020.74-.000793       0 1 1 01       0 0 0 01                    Q 47e     376563243110 9 711  3990.0 3990.0
 2B  645.173817 1.330E-30 1.311E+00.06640.077 1370.35130.74-.000776       0 2 2 01       0 1 1 01                    Q 44e     376563243110 9 711  3738.0 3738.0
 2B  645.197363 1.230E-29 1.323E+00.06600.075  863.03040.74-.000798       0 1 1 01       0 0 0 01                    Q 48e     376563243110 9 711  2910.0 2910.0
 2B  645.209292 3.370E-29 7.652E-01.09050.120    2.20330.700.000477       0 1 1 01       0 0 0 01                    R  2e     376663243110 9 711   210.0  150.0
 2B  645.288281 1.470E-29 1.318E+00.06590.074  898.96170.74-.000803       0 1 1 01       0 0 0 01                    Q 49e     376563243110 9 711  4158.0 4158.0
 2B  645.341691 1.000E-30 1.306E+00.06620.076 1437.16170.74-.000787       0 2 2 01       0 1 1 01                    Q 46e     376563243110 9 711  3906.0 3906.0
 2B  645.381008 8.990E-30 1.322E+00.06580.074  935.62400.74-.000809       0 1 1 01       0 0 0 01                    Q 50e     376553243110 9 711  3030.0 3030.0
 2B  645.550572 2.440E-30 1.263E+00.09050.120  645.21050.700.000477       0 2 2 01       0 1 1 01                    R  2f     376663243110 9 711   210.0  150.0
 2B  645.553970 3.420E-30 1.264E+00.09050.120  645.20710.700.000477       0 2 2 01       0 1 1 01                    R  2e     376663243110 9 711   294.0  210.0
 2B  645.946682 5.850E-29 7.475E-01.08850.118    4.40650.690.000444       0 1 1 01       0 0 0 01                    R  3e     376663243110 9 711   378.0  294.0
 2B  646.289785 3.810E-30 1.110E+00.08850.118  647.41940.690.000444       0 2 2 01       0 1 1 01                    R  3f     376663243110 9 711   378.0  294.0
 2B  646.296580 2.720E-30 1.109E+00.08850.118  647.41260.690.000444       0 2 2 01       0 1 1 01                    R  3e     376663243110 9 711   270.0  210.0
 2B  646.684806 4.960E-29 7.380E-01.08660.116    7.34420.690.000389       0 1 1 01       0 0 0 01                    R  4e     476663243110 9 711   330.0  270.0
 2B  647.029717 3.020E-30 1.024E+00.08660.116  650.36450.690.000389       0 2 2 01       0 1 1 01                    R  4f     376663243110 9 711   330.0  270.0
 2B  647.041043 4.220E-30 1.022E+00.08660.116  650.35320.690.000389       0 2 2 01       0 1 1 01                    R  4e     376663243110 9 711   462.0  378.0
 2B  647.423661 7.980E-29 7.321E-01.08490.114   11.01630.680.000330       0 1 1 01       0 0 0 01                    R  5e     476663243110 9 711   546.0  462.0
 2B  647.770366 4.620E-30 9.662E-01.08490.114  654.04600.680.000330       0 2 2 01       0 1 1 01                    R  5f     376663243110 9 711   546.0  462.0
 2B  647.787356 3.300E-30 9.662E-01.08490.114  654.02900.680.000330       0 2 2 01       0 1 1 01                    R  5e     376663243110 9 711   390.0  330.0
 2B  648.163244 6.390E-29 7.282E-01.08340.112   15.42270.680.000272       0 1 1 01       0 0 0 01                    R  6e     476663243110 9 711   450.0  390.0
 2B  648.511730 3.580E-30 9.302E-01.08340.112  658.46370.680.000272       0 2 2 01       0 1 1 01                    R  6f     376663243110 9 711   450.0  390.0
 2B  648.535516 5.000E-30 9.279E-01.08340.112  658.43990.680.000272       0 2 2 01       0 1 1 01                    R  6e     376663243110 9 711   630.0  546.0
 2B  648.903553 9.850E-29 7.269E-01.08200.111   20.56350.680.000216       0 1 1 01       0 0 0 01                    R  7e     476663243110 9 711   714.0  630.0
 2B  649.253804 5.350E-30 9.002E-01.08200.111  663.61760.680.000216       0 2 2 01       0 1 1 01                    R  7f     376663243110 9 711   714.0  630.0
 2B  649.285520 3.820E-30 8.998E-01.08200.111  663.58590.680.000216       0 2 2 01       0 1 1 01                    R  7e     376663243110 9 711   510.0  450.0
 2B  649.644583 7.620E-29 7.264E-01.08080.109   26.43860.680.000162       0 1 1 01       0 0 0 01                    R  8e     476663243110 9 711   570.0  510.0
 2B  649.996586 4.050E-30 8.803E-01.08080.109  669.50780.680.000162       0 2 2 01       0 1 1 01                    R  8f     376663243110 9 711   570.0  510.0
 2B  650.037365 5.670E-30 8.802E-01.08080.109  669.46700.680.000162       0 2 2 01       0 1 1 01                    R  8e     376663243110 9 711   798.0  714.0
 2B  650.386332 1.140E-28 7.267E-01.07970.108   33.04810.680.000111       0 1 1 01       0 0 0 01                    R  9e     476663243110 9 711   882.0  798.0
 2B  650.740072 5.950E-30 8.650E-01.07970.108  676.13420.680.000111       0 2 2 01       0 1 1 01                    R  9f     376663243110 9 711   882.0  798.0
 2B  650.791049 4.250E-30 8.649E-01.07970.108  676.08320.680.000111       0 2 2 01       0 1 1 01                    R  9e     376663243110 9 711   630.0  570.0
 2B  651.128797 8.600E-29 7.278E-01.07870.107   40.39190.680.000062       0 1 1 01       0 0 0 01                    R 10e     476663243110 9 711   690.0  630.0
 2B  651.484259 4.420E-30 8.531E-01.07870.107  683.49670.680.000062       0 2 2 01       0 1 1 01                    R 10f     376663243110 9 711   690.0  630.0
 2B  651.546567 6.190E-30 8.533E-01.07870.107  683.43440.680.000062       0 2 2 01       0 1 1 01                    R 10e     376663243110 9 711   966.0  882.0
 2B  651.871974 1.260E-28 7.303E-01.07780.105   48.46990.680.000016       0 1 1 01       0 0 0 01                    R 11e     476663243110 9 711  1050.0  966.0
 2B  652.229144 6.380E-30 8.435E-01.07780.105  691.59540.680.000016       0 2 2 01       0 1 1 01                    R 11f     376663243110 9 711  1050.0  966.0
 2B  652.303917 4.560E-30 8.439E-01.07780.105  691.52070.680.000016       0 2 2 01       0 1 1 01                    R 11e     376663243110 9 711   750.0  690.0
 2B  652.615860 9.300E-29 7.309E-01.07700.104   57.28220.68-.000029       0 1 1 01       0 0 0 01                    R 12e     476663243110 9 711   810.0  750.0
 2B  652.974723 4.670E-30 8.372E-01.07700.104  700.43020.68-.000029       0 2 2 01       0 1 1 01                    R 12f     376663243110 9 711   810.0  750.0
 2B  653.063096 6.530E-30 8.361E-01.07700.104  700.34190.68-.000029       0 2 2 01       0 1 1 01                    R 12e     376663243110 9 711  1134.0 1050.0
 2B  653.360452 1.340E-28 7.352E-01.07620.103   66.82870.68-.000072       0 1 1 01       0 0 0 01                    R 13e     476663243110 9 711  1218.0 1134.0
 2B  653.720994 6.640E-30 8.311E-01.07620.103  710.00110.68-.000072       0 2 2 01       0 1 1 01                    R 13f     376663243110 9 711  1218.0 1134.0
 2B  653.824101 4.740E-30 8.305E-01.07620.103  709.89800.68-.000072       0 2 2 01       0 1 1 01                    R 13e     376663243110 9 711   870.0  810.0
 2B  654.105746 9.710E-29 7.350E-01.07550.102   77.10930.69-.000113       0 1 1 01       0 0 0 01                    R 14e     476663243110 9 711   930.0  870.0
 2B  654.467952 4.780E-30 8.256E-01.07550.102  720.30800.69-.000113       0 2 2 01       0 1 1 01                    R 14f     376663243110 9 711   930.0  870.0
 2B  654.586928 6.700E-30 8.264E-01.07550.102  720.18910.69-.000113       0 2 2 01       0 1 1 01                    R 14e     376663243110 9 711  1302.0 1218.0
 2B  654.851739 1.370E-28 7.357E-01.07480.101   88.12410.69-.000153       0 1 1 01       0 0 0 01                    R 15e     476663243110 9 711  1386.0 1302.0
 2B  655.215594 6.720E-30 8.235E-01.07480.101  731.35090.69-.000153       0 2 2 01       0 1 1 01                    R 15f     376663243110 9 711  1386.0 1302.0
 2B  655.351574 4.800E-30 8.233E-01.07480.101  731.21500.69-.000153       0 2 2 01       0 1 1 01                    R 15e     376663243110 9 711   990.0  930.0
 2B  655.598428 9.840E-29 7.401E-01.07420.100   99.87290.70-.000191       0 1 1 01       0 0 0 01                    R 16e     476663243110 9 711  1050.0  990.0
 2B  655.963917 4.780E-30 8.205E-01.07420.100  743.12980.70-.000191       0 2 2 01       0 1 1 01                    R 16f     376663243110 9 711  1050.0  990.0
 2B  656.118037 6.690E-30 8.200E-01.07420.100  742.97580.70-.000191       0 2 2 01       0 1 1 01                    R 16e     376663243110 9 711  1470.0 1386.0
 2B  656.345808 1.370E-28 7.413E-01.07370.099  112.35580.70-.000228       0 1 1 01       0 0 0 01                    R 17e     476663243110 9 711  1554.0 1470.0
 2B  656.712917 6.630E-30 8.190E-01.07370.099  755.64450.70-.000228       0 2 2 01       0 1 1 01                    R 17f     376663243110 9 711  1554.0 1470.0
 2B  656.886313 4.730E-30 8.177E-01.07370.099  755.47130.70-.000228       0 2 2 01       0 1 1 01                    R 17e     376663243110 9 711  1110.0 1050.0
 2B  657.093877 9.710E-29 7.458E-01.07310.098  125.57270.70-.000264       0 1 1 01       0 0 0 01                    R 18e     476663243110 9 711  1170.0 1110.0
 2B  657.462591 4.660E-30 8.171E-01.07310.098  768.89520.70-.000264       0 2 2 01       0 1 1 01                    R 18f     376663243110 9 711  1170.0 1110.0
 2B  657.656397 6.520E-30 8.163E-01.07310.098  768.70160.70-.000264       0 2 2 01       0 1 1 01                    R 18e     376663243110 9 711  1638.0 1554.0
 2B  657.842631 1.340E-28 7.499E-01.07260.097  139.52350.71-.000298       0 1 1 01       0 0 0 01                    R 19e     476663243110 9 711  1722.0 1638.0
 2B  658.212934 6.390E-30 8.166E-01.07260.097  782.88160.71-.000298       0 2 2 01       0 1 1 01                    R 19f     376663243110 9 711  1722.0 1638.0
 2B  658.428288 4.560E-30 8.155E-01.07260.097  782.66660.71-.000298       0 2 2 01       0 1 1 01                    R 19e     376663243110 9 711  1230.0 1170.0
 2B  658.592067 9.350E-29 7.518E-01.07220.096  154.20820.71-.000331       0 1 1 01       0 0 0 01                    R 20e     476663243110 9 711  1290.0 1230.0
 2B  658.963944 4.450E-30 8.172E-01.07220.096  797.60380.71-.000331       0 2 2 01       0 1 1 01                    R 20f     376663243110 9 711  1290.0 1230.0
 2B  659.201982 6.220E-30 8.155E-01.07220.096  797.36610.71-.000331       0 2 2 01       0 1 1 01                    R 20e     376663243110 9 711  1806.0 1722.0
 2B  659.342180 1.270E-28 7.528E-01.07170.095  169.62670.71-.000363       0 1 1 01       0 0 0 01                    R 21e     476663243110 9 711  1890.0 1806.0
 2B  659.715617 6.040E-30 8.179E-01.07170.095  813.06170.71-.000363       0 2 2 01       0 1 1 01                    R 21f     376663243110 9 711  1890.0 1806.0
 2B  659.977475 4.310E-30 8.166E-01.07170.095  812.80030.71-.000363       0 2 2 01       0 1 1 01                    R 21e     376663243110 9 711  1350.0 1290.0
 2B  660.092967 8.810E-29 7.588E-01.07130.095  185.77900.72-.000394       0 1 1 01       0 0 0 01                    R 22e     476663243110 9 711  1410.0 1350.0
 2B  660.467949 4.150E-30 8.167E-01.07130.095  829.25520.72-.000394       0 2 2 01       0 1 1 01                    R 22f     376663243110 9 711  1410.0 1350.0
 2B  660.754763 5.810E-30 8.162E-01.07130.095  828.96890.72-.000394       0 2 2 01       0 1 1 01                    R 22e     376663243110 9 711  1974.0 1890.0
 2B  660.844424 1.190E-28 7.639E-01.07090.094  202.66500.72-.000424       0 1 1 01       0 0 0 01                    R 23e     476663243110 9 711  2058.0 1974.0
 2B  661.220935 5.580E-30 8.186E-01.07090.094  846.18430.72-.000424       0 2 2 01       0 1 1 01                    R 23f     376663243110 9 711  2058.0 1974.0
 2B  661.533843 3.980E-30 8.169E-01.07090.094  845.87200.72-.000424       0 2 2 01       0 1 1 01                    R 23e     376663243110 9 711  1470.0 1410.0
 2B  661.596548 8.120E-29 7.654E-01.07060.093  220.28470.72-.000453       0 1 1 01       0 0 0 01                    R 24e     476663243110 9 711  1530.0 1470.0
 2B  661.974573 3.800E-30 8.188E-01.07060.093  863.84890.72-.000453       0 2 2 01       0 1 1 01                    R 24f     376663243110 9 711  1530.0 1470.0
 2B  662.314711 5.320E-30 8.182E-01.07060.093  863.50950.72-.000453       0 2 2 01       0 1 1 01                    R 24e     376663243110 9 711  2142.0 2058.0
 2B  662.349335 1.080E-28 7.667E-01.07020.092  238.63790.73-.000481       0 1 1 01       0 0 0 01                    R 25e     476663243110 9 711  2226.0 2142.0
 2B  662.728859 5.060E-30 8.212E-01.07020.092  882.24900.73-.000481       0 2 2 01       0 1 1 01                    R 25f     376663243110 9 711  2226.0 2142.0
 2B  663.097364 3.610E-30 8.197E-01.07020.092  881.88120.73-.000481       0 2 2 01       0 1 1 01                    R 25e     376663243110 9 711  1590.0 1530.0
 2B  663.102781 7.330E-29 7.719E-01.06990.091  257.72470.73-.000508       0 1 1 01       0 0 0 01                    R 26e     476663243110 9 711  1650.0 1590.0
 2B  663.483788 3.420E-30 8.236E-01.06990.091  901.38440.73-.000508       0 2 2 01       0 1 1 01                    R 26f     376663243110 9 711  1650.0 1590.0
 2B  663.856882 9.680E-29 7.752E-01.06960.090  277.54480.73-.000535       0 1 1 01       0 0 0 01                    R 27e     476663243110 9 711  2394.0 2310.0
 2B  663.881797 4.770E-30 8.198E-01.06990.091  900.98730.73-.000508       0 2 2 01       0 1 1 01                    R 26e     376663243110 9 711  2310.0 2226.0
 2B  664.239357 4.500E-30 8.244E-01.06960.090  921.25510.73-.000535       0 2 2 01       0 1 1 01                    R 27f     376663243110 9 711  2394.0 2310.0
 2B  664.611635 6.490E-29 7.785E-01.06930.089  298.09830.73-.000560       0 1 1 01       0 0 0 01                    R 28e     476663243110 9 711  1770.0 1710.0
 2B  664.668006 3.210E-30 8.226E-01.06960.090  920.82740.73-.000535       0 2 2 01       0 1 1 01                    R 27e     376663243110 9 711  1710.0 1650.0
 2B  664.995562 3.010E-30 8.261E-01.06930.089  941.86100.73-.000560       0 2 2 01       0 1 1 01                    R 28f     376663243110 9 711  1770.0 1710.0
 2B  665.367034 8.500E-29 7.829E-01.06900.088  319.38510.74-.000585       0 1 1 01       0 0 0 01                    R 29e     476663243110 9 711  2562.0 2478.0
 2B  665.455987 4.210E-30 8.246E-01.06930.089  941.40170.73-.000560       0 2 2 01       0 1 1 01                    R 28e     376663243110 9 711  2478.0 2394.0
 2B  665.752399 3.930E-30 8.284E-01.06900.088  963.20200.74-.000585       0 2 2 01       0 1 1 01                    R 29f     376663243110 9 711  2562.0 2478.0
 2B  666.123077 5.650E-29 7.868E-01.06880.088  341.40510.74-.000609       0 1 1 01       0 0 0 01                    R 30e     476663243110 9 711  1890.0 1830.0
 2B  666.245737 2.800E-30 8.255E-01.06900.088  962.71000.74-.000585       0 2 2 01       0 1 1 01                    R 29e     376663243110 9 711  1830.0 1770.0
 2B  666.509863 2.610E-30 8.320E-01.06880.088  985.27810.74-.000609       0 2 2 01       0 1 1 01                    R 30f     376663243110 9 711  1890.0 1830.0
 2B  666.879759 7.320E-29 7.899E-01.06850.087  364.15820.74-.000632       0 1 1 01       0 0 0 01                    R 31e     476663243110 9 711  2730.0 2646.0
 2B  667.037250 3.640E-30 8.279E-01.06880.088  984.75220.74-.000609       0 2 2 01       0 1 1 01                    R 30e     376663243110 9 711  2646.0 2562.0
 2B  667.267951 3.370E-30 8.327E-01.06850.087 1008.08910.74-.000632       0 2 2 01       0 1 1 01                    R 31f     376663243110 9 711  2730.0 2646.0
 2B  667.637077 4.820E-29 7.935E-01.06830.086  387.64430.74-.000655       0 1 1 01       0 0 0 01                    R 32e     476663243110 9 711  2010.0 1950.0
 2B  667.830522 2.400E-30 8.293E-01.06850.087 1007.52820.74-.000632       0 2 2 01       0 1 1 01                    R 31e     376663243110 9 711  1950.0 1890.0
 2B  668.026659 2.210E-30 8.334E-01.06830.086 1031.63500.74-.000655       0 2 2 01       0 1 1 01                    R 32f     376663243110 9 711  2010.0 1950.0
 2B  668.395026 6.190E-29 7.968E-01.06810.085  411.86330.74-.000677       0 1 1 01       0 0 0 01                    R 33e     476663243110 9 711  2898.0 2814.0
 2B  668.625550 3.090E-30 8.313E-01.06830.086 1031.03800.74-.000655       0 2 2 01       0 1 1 01                    R 32e     376663243110 9 711  2814.0 2730.0
 2B  668.785983 2.840E-30 8.377E-01.06810.085 1055.91560.74-.000677       0 2 2 01       0 1 1 01                    R 33f     376663243110 9 711  2898.0 2814.0
 2B  669.153602 4.040E-29 8.005E-01.06790.084  436.81520.74-.000698       0 1 1 01       0 0 0 01                    R 34e     376663243110 9 711  2130.0 2070.0
 2B  669.422327 2.030E-30 8.371E-01.06810.085 1055.28140.74-.000677       0 2 2 01       0 1 1 01                    R 33e     376663243110 9 711  2070.0 2010.0
 2B  669.545917 1.850E-30 8.402E-01.06790.084 1080.93120.74-.000698       0 2 2 01       0 1 1 01                    R 34f     376663243110 9 711  2130.0 2070.0
 2B  669.912801 5.150E-29 8.049E-01.06770.084  462.49980.74-.000719       0 1 1 01       0 0 0 01                    R 35e     376663243110 9 711  3066.0 2982.0
 2B  670.220849 2.590E-30 8.390E-01.06790.084 1080.25840.74-.000698       0 2 2 01       0 1 1 01                    R 34e     376663243110 9 711  2982.0 2898.0
 2B  670.306459 2.350E-30 8.421E-01.06770.084 1106.68100.74-.000719       0 2 2 01       0 1 1 01                    R 35f     376663243110 9 711  3066.0 2982.0
 2B  670.672619 3.330E-29 8.081E-01.06750.083  488.91710.74-.000739       0 1 1 01       0 0 0 01                    R 36e     376663243110 9 711  2250.0 2190.0
 2B  671.021111 1.680E-30 8.416E-01.06770.084 1105.96880.74-.000719       0 2 2 01       0 1 1 01                    R 35e     376663243110 9 711  2190.0 2130.0
 2B  671.067604 1.520E-30 8.460E-01.06750.083 1133.16550.74-.000739       0 2 2 01       0 1 1 01                    R 36f     376663243110 9 711  2250.0 2190.0
 2B  671.433051 4.210E-29 8.127E-01.06730.082  516.06690.75-.000758       0 1 1 01       0 0 0 01                    R 37e     376663243110 9 711  3234.0 3150.0
 2B  671.823108 2.120E-30 8.415E-01.06750.083 1132.41260.74-.000739       0 2 2 01       0 1 1 01                    R 36e     376663243110 9 711  3150.0 3066.0
 2B  671.829348 1.920E-30 8.504E-01.06730.082 1160.38430.75-.000758       0 2 2 01       0 1 1 01                    R 37f     376663243110 9 711  3234.0 3150.0
 2B  672.194094 2.700E-29 8.162E-01.06720.081  543.94910.75-.000777       0 1 1 01       0 0 0 01                    R 38e     376663243110 9 711  2370.0 2310.0
 2B  672.591685 1.230E-30 8.534E-01.06720.081 1188.33740.75-.000777       0 2 2 01       0 1 1 01                    R 38f     376663243110 9 711  2370.0 2310.0
 2B  672.626834 1.370E-30 8.481E-01.06730.082 1159.58970.75-.000758       0 2 2 01       0 1 1 01                    R 37e     376663243110 9 711  2310.0 2250.0
 2B  672.955743 3.380E-29 8.198E-01.06700.080  572.56370.75-.000795       0 1 1 01       0 0 0 01                    R 39e     376663243110 9 711  3402.0 3318.0
 2B  673.354613 1.540E-30 8.576E-01.06700.080 1217.02470.75-.000795       0 2 2 01       0 1 1 01                    R 39f     376663243110 9 711  3402.0 3318.0
 2B  673.432284 1.710E-30 8.460E-01.06720.081 1187.50000.75-.000777       0 2 2 01       0 1 1 01                    R 38e     376663243110 9 711  3318.0 3234.0
 2B  673.717993 2.150E-29 8.234E-01.06690.080  601.91050.75-.000813       0 1 1 01       0 0 0 01                    R 40e     376663243110 9 711  2490.0 2430.0
 2B  674.239453 1.090E-30 8.482E-01.06700.080 1216.14320.75-.000795       0 2 2 01       0 1 1 01                    R 39e     376663243110 9 711  2430.0 2370.0
 2B  674.242610 1.080E-30 3.139E-01.06830.087 1031.03800.74-.000730       1 0 0 01       0 1 1 01                    P 32e     376663243110 9 711  2646.0 2730.0
 2B  674.480841 2.670E-29 8.273E-01.06680.079  631.98940.75-.000830       0 1 1 01       0 0 0 01                    R 41e     376563243110 9 711  3570.0 3486.0
 2B  674.882221 1.210E-30 8.614E-01.06680.079 1276.60120.75-.000830       0 2 2 01       0 1 1 01                    R 41f     376563243110 9 711  3570.0 3486.0
 2B  675.048333 1.360E-30 8.529E-01.06690.080 1245.51940.75-.000813       0 2 2 01       0 1 1 01                    R 40e     376663243110 9 711  3486.0 3402.0
 2B  675.244281 1.690E-29 8.337E-01.06660.078  662.80020.75-.000847       0 1 1 01       0 0 0 01                    R 42e     376563243110 9 711  2610.0 2550.0
 2B  675.769578 1.270E-30 3.161E-01.06880.088  984.75220.74-.000752       1 0 0 01       0 1 1 01                    P 30e     376663243110 9 711  2478.0 2562.0
 2B  676.008310 2.080E-29 8.370E-01.06650.077  694.34300.74-.000863       0 1 1 01       0 0 0 01                    R 43e     376563243110 9 711  3738.0 3654.0
 2B  676.671206 1.060E-30 8.567E-01.06660.078 1306.47020.75-.000847       0 2 2 01       0 1 1 01                    R 42e     376563243110 9 711  3654.0 3570.0
 2B  676.772923 1.300E-29 8.397E-01.06640.077  726.61750.74-.000879       0 1 1 01       0 0 0 01                    R 44e     376563243110 9 711  2730.0 2670.0
 2B  677.293462 1.480E-30 3.214E-01.06930.090  941.40170.73-.000777       1 0 0 01       0 1 1 01                    P 28e     376663243110 9 711  2310.0 2394.0
 2B  677.538116 1.590E-29 8.445E-01.06630.076  759.62360.74-.000895       0 1 1 01       0 0 0 01                    R 45e     376563243110 9 711  3906.0 3822.0
 2B  678.054210 1.130E-30 3.232E-01.06960.091  920.82740.73-.000790       1 0 0 01       0 1 1 01                    P 27e     376663243110 9 711  1590.0 1650.0
 2B  678.303883 9.870E-30 8.483E-01.06620.075  793.36120.74-.000910       0 1 1 01       0 0 0 01                    R 46e     376563243110 9 711  2850.0 2790.0
