 56   74.958443 2.091E-27 7.233E-04.05030.053  750.61220.670.000239              0              0                    R 20      67566310 8 5 5 1 8   516.0  492.0
 56   76.433937 1.711E-41 6.578E-05.04960.053 6935.27350.670.000207              3              3                    R 21      47566310 8 5 5 1 8   540.0  516.0
 56   77.125205 9.981E-37 2.195E-04.04960.053 4923.31140.670.000207              2              2                    R 21      67566310 8 5 5 1 8   540.0  516.0
 56   77.816513 4.213E-32 4.702E-04.04960.053 2886.76350.670.000207              1              1                    R 21      67566310 8 5 5 1 8   540.0  516.0
 56   78.507858 1.642E-27 8.246E-04.04960.053  825.57070.670.000207              0              0                    R 21      67566310 8 5 5 1 8   540.0  516.0
 56   79.886291 1.294E-41 7.278E-05.04900.052 7011.70750.670.000175              3              3                    R 22      47566310 8 5 5 1 8   564.0  540.0
 56   80.608981 7.637E-37 2.464E-04.04900.052 5000.43660.670.000175              2              2                    R 22      67566310 8 5 5 1 8   564.0  540.0
 56   81.331712 3.231E-32 5.309E-04.04900.052 2964.58000.670.000175              1              1                    R 22      67566310 8 5 5 1 8   564.0  540.0
 56   82.054480 1.258E-27 9.338E-04.04900.052  904.07850.670.000175              0              0                    R 22      67566310 8 5 5 1 8   564.0  540.0
 56   83.335726 9.556E-42 7.990E-05.04830.051 7091.59380.670.000143              3              3                    R 23      47566310 8 5 5 1 8   588.0  564.0
 56   84.089838 5.707E-37 2.748E-04.04830.051 5081.04560.670.000143              2              2                    R 23      67566310 8 5 5 1 8   588.0  564.0
 56   84.843992 2.420E-32 5.956E-04.04830.051 3045.91170.670.000143              1              1                    R 23      67566310 8 5 5 1 8   588.0  564.0
 56   85.598183 9.420E-28 1.051E-03.04830.051  986.13300.670.000143              0              0                    R 23      67566310 8 5 5 1 8   588.0  564.0
 56   86.782115 6.888E-42 8.707E-05.04770.051 7174.92950.670.000112              3              3                    R 24      47566310 8 5 5 1 8   612.0  588.0
 56   87.567650 4.167E-37 3.046E-04.04770.051 5165.13550.670.000112              2              2                    R 24      67566310 8 5 5 1 8   612.0  588.0
 56   88.353226 1.772E-32 6.642E-04.04770.051 3130.75570.670.000112              1              1                    R 24      67566310 8 5 5 1 8   612.0  588.0
 56   89.138840 6.894E-28 1.176E-03.04770.051 1071.73120.670.000112              0              0                    R 24      67566310 8 5 5 1 8   612.0  588.0
 56   90.225333 4.848E-42 9.421E-05.04710.050 7261.71160.670.000081              3              3                    R 25      47566310 8 5 5 1 8   636.0  612.0
 56   91.042289 2.975E-37 3.355E-04.04710.050 5252.70310.670.000081              2              2                    R 25      67566310 8 5 5 1 8   636.0  612.0
 56   91.859288 1.268E-32 7.366E-04.04710.050 3219.10890.670.000081              1              1                    R 25      67566310 8 5 5 1 8   636.0  612.0
 56   92.676325 4.932E-28 1.308E-03.04710.050 1160.87000.670.000081              0              0                    R 25      67566310 8 5 5 1 8   636.0  612.0
 56   93.665251 3.333E-42 1.012E-04.04650.049 7351.93700.670.000050              3              3                    R 26      47566310 8 5 5 1 8   660.0  636.0
 56   94.513631 2.077E-37 3.676E-04.04650.049 5343.74540.670.000050              2              2                    R 26      67566310 8 5 5 1 8   660.0  636.0
 56   95.362053 8.880E-33 8.127E-04.04650.049 3310.96820.670.000050              1              1                    R 26      67566310 8 5 5 1 8   660.0  636.0
 56   96.210512 3.452E-28 1.449E-03.04650.049 1253.54640.670.000050              0              0                    R 26      67566310 8 5 5 1 8   660.0  636.0
 56   97.101746 2.238E-42 1.081E-04.04600.049 7445.60220.670.000020              3              3                    R 27      47566310 8 5 5 1 8   684.0  660.0
 56   97.981548 1.418E-37 4.006E-04.04600.049 5438.25900.670.000020              2              2                    R 27      67566310 8 5 5 1 8   684.0  660.0
 56   98.861393 6.083E-33 8.922E-04.04600.049 3406.33030.670.000020              1              1                    R 27      67566310 8 5 5 1 8   684.0  660.0
 56   99.741275 2.364E-28 1.597E-03.04600.049 1349.75690.670.000020              0              0                    R 27      67566310 8 5 5 1 8   684.0  660.0
 56  100.534690 1.469E-42 1.146E-04.04540.048 7542.70390.67-.000009              3              3                    R 28      47566310 8 5 5 1 8   708.0  684.0
 56  101.445916 9.473E-38 4.344E-04.04540.048 5536.24060.67-.000009              2              2                    R 28      67566310 8 5 5 1 8   708.0  684.0
 56  102.357184 4.078E-33 9.751E-04.04540.048 3505.19170.67-.000009              1              1                    R 28      67566310 8 5 5 1 8   708.0  684.0
 56  103.268488 1.584E-28 1.752E-03.04540.048 1449.49820.67-.000009              0              0                    R 28      67566310 8 5 5 1 8   708.0  684.0
 56  103.963958 9.421E-43 1.208E-04.04480.047 7643.23860.67-.000037              3              3                    R 29      47566310 8 5 5 1 8   732.0  708.0
 56  104.906607 6.194E-38 4.687E-04.04480.047 5637.68650.67-.000037              2              2                    R 29      67566310 8 5 5 1 8   732.0  708.0
 56  105.849298 2.677E-33 1.061E-03.04480.047 3607.54890.67-.000037              1              1                    R 29      67566310 8 5 5 1 8   732.0  708.0
 56  106.792025 1.040E-28 1.915E-03.04480.047 1552.76660.67-.000037              0              0                    R 29      67566310 8 5 5 1 8   732.0  708.0
 56  107.389423 5.905E-43 1.264E-04.04430.047 7747.20260.67-.000065              3              3                    R 30      46566310 8 5 5 1 8   756.0  732.0
 56  108.363497 3.964E-38 5.035E-04.04430.047 5742.59310.67-.000065              2              2                    R 30      66566310 8 5 5 1 8   756.0  732.0
 56  109.337611 1.720E-33 1.150E-03.04430.047 3713.39820.67-.000065              1              1                    R 30      67566310 8 5 5 1 8   756.0  732.0
 56  110.311760 6.681E-29 2.084E-03.04430.047 1659.55870.67-.000065              0              0                    R 30      67566310 8 5 5 1 8   756.0  732.0
 56  110.810961 3.617E-43 1.315E-04.04380.046 7854.59200.67-.000091              3              3                    R 31      46566310 8 5 5 1 8   780.0  756.0
 56  111.816459 2.484E-38 5.384E-04.04380.046 5850.95660.67-.000091              2              2                    R 31      66566310 8 5 5 1 8   780.0  756.0
 56  112.821996 1.083E-33 1.241E-03.04380.046 3822.73580.67-.000091              1              1                    R 31      67566310 8 5 5 1 8   780.0  756.0
 56  113.827568 4.205E-29 2.260E-03.04380.046 1769.87040.67-.000091              0              0                    R 31      67566310 8 5 5 1 8   780.0  756.0
 56  114.228444 2.165E-43 1.360E-04.04320.046 7965.40300.67-.000117              3              3                    R 32      46566310 8 5 5 1 8   804.0  780.0
 56  115.265367 1.524E-38 5.733E-04.04320.046 5962.77310.67-.000117              2              2                    R 32      66566310 8 5 5 1 8   804.0  780.0
 56  116.302329 6.677E-34 1.335E-03.04320.046 3935.55780.67-.000117              1              1                    R 32      67566310 8 5 5 1 8   804.0  780.0
 56  117.339322 2.593E-29 2.442E-03.04320.046 1883.69800.67-.000117              0              0                    R 32      67566310 8 5 5 1 8   804.0  780.0
 56  117.641748 1.267E-43 1.397E-04.04270.045 8079.63140.67-.000142              3              3                    R 33      46566310 8 5 5 1 8   828.0  804.0
 56  118.710097 9.161E-39 6.080E-04.04270.045 6078.03840.67-.000142              2              2                    R 33      66566310 8 5 5 1 8   828.0  804.0
 56  119.778482 4.034E-34 1.430E-03.04270.045 4051.86010.67-.000142              1              1                    R 33      67566310 8 5 5 1 8   828.0  804.0
 56  120.846898 1.566E-29 2.631E-03.04270.045 2001.03730.67-.000142              0              0                    R 33      67566310 8 5 5 1 8   828.0  804.0
 56  121.050748 7.242E-44 1.425E-04.04220.045 8197.27320.67-.000166              3              3                    R 34      46566310 8 5 5 1 8   852.0  828.0
 56  122.150522 5.393E-39 6.421E-04.04220.045 6196.74850.67-.000166              2              2                    R 34      66566310 8 5 5 1 8   852.0  828.0
 56  123.250332 2.388E-34 1.527E-03.04220.045 4171.63860.67-.000166              1              1                    R 34      67566310 8 5 5 1 8   852.0  828.0
 56  124.350170 9.274E-30 2.824E-03.04220.045 2121.88420.67-.000166              0              0                    R 34      67566310 8 5 5 1 8   852.0  828.0
 56  124.455317 4.044E-44 1.444E-04.04170.044 8318.32390.67-.000189              3              3                    R 35      46566310 8 5 5 1 8   876.0  852.0
 56  125.586518 3.110E-39 6.755E-04.04170.044 6318.89900.67-.000189              2              2                    R 35      66566310 8 5 5 1 8   876.0  852.0
 56  126.717752 1.386E-34 1.625E-03.04170.044 4294.88890.67-.000189              1              1                    R 35      67566310 8 5 5 1 8   876.0  852.0
 56  127.849013 5.382E-30 3.022E-03.04170.044 2246.23440.67-.000189              0              0                    R 35      67566310 8 5 5 1 8   876.0  852.0
 56  127.855330 2.206E-44 1.453E-04.04130.044 8442.77920.67-.000211              3              3                    R 36      46566310 8 5 5 1 8   900.0  876.0
 56  129.017958 1.757E-39 7.079E-04.04130.044 6444.48560.67-.000211              2              2                    R 36      66566310 8 5 5 1 8   900.0  876.0
 56  130.180618 7.880E-35 1.724E-03.04130.044 4421.60670.67-.000211              1              1                    R 36      67566310 8 5 5 1 8   900.0  876.0
 56  131.250663 1.175E-44 1.451E-04.04080.043 8570.63460.67-.000232              3              3                    R 37      46566310 8 5 5 1 8   924.0  900.0
 56  131.343302 3.062E-30 3.225E-03.04130.044 2374.08340.67-.000211              0              0                    R 36      67566310 8 5 5 1 8   900.0  876.0
 56  132.444719 9.723E-40 7.389E-04.04080.043 6573.50350.67-.000232              2              2                    R 37      66566310 8 5 5 1 8   924.0  900.0
 56  133.638804 4.393E-35 1.823E-03.04080.043 4551.78730.67-.000232              1              1                    R 37      67566310 8 5 5 1 8   924.0  900.0
 56  134.832911 1.708E-30 3.432E-03.04080.043 2505.42670.67-.000232              0              0                    R 37      67566310 8 5 5 1 8   924.0  900.0
 56  135.866674 5.273E-40 7.684E-04.04030.043 6705.94820.67-.000253              2              2                    R 38      66566310 8 5 5 1 8   948.0  924.0
 56  137.092186 2.401E-35 1.922E-03.04030.043 4685.42610.67-.000253              1              1                    R 38      67566310 8 5 5 1 8   948.0  924.0
 56  138.026785 3.098E-45 1.414E-04.03990.042 8836.52640.67-.000272              3              3                    R 39      46566310 8 5 5 1 8   972.0  948.0
 56  138.317716 9.340E-31 3.642E-03.04030.043 2640.25960.67-.000253              0              0                    R 38      67566310 8 5 5 1 8   948.0  924.0
 56  139.283700 2.802E-40 7.961E-04.03990.042 6841.81490.67-.000272              2              2                    R 39      66566310 8 5 5 1 8   972.0  948.0
 56  140.540638 1.287E-35 2.020E-03.03990.042 4822.51830.67-.000272              1              1                    R 39      67566310 8 5 5 1 8   972.0  948.0
 56  141.407325 1.532E-45 1.377E-04.03950.042 8974.55320.67-.000291              3              3                    R 40      46566310 8 5 5 1 8   996.0  972.0
 56  141.797591 5.009E-31 3.854E-03.03990.042 2778.57730.67-.000272              0              0                    R 39      67566310 8 5 5 1 8   972.0  948.0
 56  142.695670 1.459E-40 8.216E-04.03950.042 6981.09860.67-.000291              2              2                    R 40      66566310 8 5 5 1 8   996.0  972.0
 56  143.984035 6.763E-36 2.117E-03.03950.042 4963.05890.67-.000291              1              1                    R 40      67566310 8 5 5 1 8   996.0  972.0
 56  145.272412 2.635E-31 4.069E-03.03950.042 2920.37490.67-.000291              0              0                    R 40      67566310 8 5 5 1 8   996.0  972.0
 56  146.102461 7.443E-41 8.448E-04.03900.041 7123.79430.67-.000310              2              2                    R 41      66566310 8 5 5 1 8  1020.0  996.0
 56  147.422254 3.485E-36 2.213E-03.03900.041 5107.04290.67-.000310              1              1                    R 41      67566310 8 5 5 1 8  1020.0  996.0
 56  148.742055 1.360E-31 4.284E-03.03900.041 3065.64730.67-.000310              0              0                    R 41      67566310 8 5 5 1 8  1020.0  996.0
 56  149.503947 3.721E-41 8.653E-04.03860.041 7269.89670.67-.000327              2              2                    R 42      66566310 8 5 5 1 8  1044.0 1020.0
 56  150.855169 1.762E-36 2.306E-03.03860.041 5254.46520.67-.000327              1              1                    R 42      67566310 8 5 5 1 8  1044.0 1020.0
 56  152.206395 6.881E-32 4.500E-03.03860.041 3214.38940.67-.000327              0              0                    R 42      67566310 8 5 5 1 8  1044.0 1020.0
 56  152.900005 1.823E-41 8.829E-04.03820.040 7419.40070.67-.000344              2              2                    R 43      66566310 8 5 5 1 8  1068.0 1044.0
 56  154.282657 8.732E-37 2.397E-03.03820.040 5405.32040.67-.000344              1              1                    R 43      67566310 8 5 5 1 8  1068.0 1044.0
 56  155.665308 3.417E-32 4.716E-03.03820.040 3366.59580.67-.000344              0              0                    R 43      67566310 8 5 5 1 8  1068.0 1044.0
 56  156.290510 8.752E-42 8.973E-04.03780.040 7572.30070.67-.000360              2              2                    R 44      66566310 8 5 5 1 8  1092.0 1068.0
 56  157.704592 4.246E-37 2.485E-03.03780.040 5559.60300.67-.000360              1              1                    R 44      67566310 8 5 5 1 8  1092.0 1068.0
 56  159.118669 1.665E-32 4.931E-03.03780.040 3522.26110.67-.000360              0              0                    R 44      67566310 8 5 5 1 8  1092.0 1068.0
 56  159.675338 4.116E-42 9.084E-04.03740.040 7728.59120.67-.000375              2              2                    R 45      66566310 8 5 5 1 8  1116.0 1092.0
 56  161.120852 2.025E-37 2.568E-03.03740.040 5717.30760.67-.000375              1              1                    R 45      67566310 8 5 5 1 8  1116.0 1092.0
 56  162.566355 7.956E-33 5.144E-03.03740.040 3681.37980.67-.000375              0              0                    R 45      67566310 8 5 5 1 8  1116.0 1092.0
 56  163.054364 1.897E-42 9.158E-04.03700.039 7888.26650.67-.000390              2              2                    R 46      66566310 8 5 5 1 8  1140.0 1116.0
 56  164.531310 9.475E-38 2.648E-03.03700.039 5878.42850.67-.000390              1              1                    R 46      67566310 8 5 5 1 8  1140.0 1116.0
 56  166.008241 3.732E-33 5.354E-03.03700.039 3843.94610.67-.000390              0              0                    R 46      67566310 8 5 5 1 8  1140.0 1116.0
 56  166.427466 8.562E-43 9.194E-04.03660.039 8051.32090.67-.000404              2              2                    R 47      66566310 8 5 5 1 8  1164.0 1140.0
 56  167.935845 4.349E-38 2.723E-03.03660.039 6042.95980.67-.000404              1              1                    R 47      67566310 8 5 5 1 8  1164.0 1140.0
 56  169.444204 1.718E-33 5.560E-03.03660.039 4009.95440.67-.000404              0              0                    R 47      67566310 8 5 5 1 8  1164.0 1140.0
 56  169.794518 3.786E-43 9.190E-04.03620.038 8217.74840.67-.000417              2              2                    R 48      66566310 8 5 5 1 8  1188.0 1164.0
 56  171.334332 1.958E-38 2.792E-03.03620.038 6210.89560.67-.000417              1              1                    R 48      67566310 8 5 5 1 8  1188.0 1164.0
 56  172.874120 7.758E-34 5.762E-03.03620.038 4179.39860.67-.000417              0              0                    R 48      67566310 8 5 5 1 8  1188.0 1164.0
 56  173.155397 1.639E-43 9.145E-04.03590.038 8387.54290.67-.000430              2              2                    R 49      66566310 8 5 5 1 8  1212.0 1188.0
 56  174.726648 8.649E-39 2.855E-03.03590.038 6382.23000.67-.000430              1              1                    R 49      67566310 8 5 5 1 8  1212.0 1188.0
 56  176.297865 3.439E-34 5.959E-03.03590.038 4352.27270.67-.000430              0              0                    R 49      67566310 8 5 5 1 8  1212.0 1188.0
 56  176.509980 6.951E-44 9.056E-04.03550.038 8560.69830.67-.000443              2              2                    R 50      66562310 8 5 5 1 8  1236.0 1212.0
 56  178.112669 3.748E-39 2.912E-03.03550.038 6556.95660.67-.000443              1              1                    R 50      67562310 8 5 5 1 8  1236.0 1212.0
 56  179.715317 1.496E-34 6.149E-03.03550.038 4528.57050.67-.000443              0              0                    R 50      67562310 8 5 5 1 8  1236.0 1212.0
 56  179.858143 2.885E-44 8.924E-04.03520.037 8737.20830.67-.000455              2              2                    R 51      66562310 8 5 5 1 8  1260.0 1236.0
 56  181.492271 1.593E-39 2.962E-03.03520.037 6735.06930.67-.000455              1              1                    R 51      67562310 8 5 5 1 8  1260.0 1236.0
 56  183.126351 6.390E-35 6.332E-03.03520.037 4708.28590.67-.000455              0              0                    R 51      67562310 8 5 5 1 8  1260.0 1236.0
 56  183.199764 1.172E-44 8.746E-04.03480.037 8917.06640.67-.000466              2              2                    R 52      66562310 8 5 5 1 8  1284.0 1260.0
 56  184.865332 6.645E-40 3.004E-03.03480.037 6916.56150.67-.000466              1              1                    R 52      67562310 8 5 5 1 8  1284.0 1260.0
 56  186.530846 2.678E-35 6.507E-03.03480.037 4891.41220.67-.000466              0              0                    R 52      67562310 8 5 5 1 8  1284.0 1260.0
 56  188.231728 2.719E-40 3.039E-03.03450.037 7101.42690.67-.000477              1              1                    R 53      67562310 8 5 5 1 8  1308.0 1284.0
